segment_id,direction_1,year,month,v,TTI
901405197,FALSE,2018,5,53.76,1.21
901405197,FALSE,2018,6,53.52,1.21
901405197,FALSE,2018,7,53.62,1.21
901405197,FALSE,2018,8,54.61,1.19
901405197,FALSE,2018,9,55.65,1.17
901405197,FALSE,2018,10,51.42,1.26
901405197,FALSE,2018,11,54.53,1.19
901405197,FALSE,2018,12,54.23,1.2
901405197,FALSE,2019,1,52.95,1.23
901405197,FALSE,2019,2,54.43,1.19
901405197,FALSE,2019,3,53.88,1.21
901405197,FALSE,2019,4,55.04,1.18
901405197,FALSE,2019,5,54.97,1.18
901405197,FALSE,2019,6,54.67,1.19
901405197,FALSE,2019,7,54.45,1.19
901405197,FALSE,2019,8,55.45,1.17
901405197,FALSE,2019,9,55.46,1.17
901405197,FALSE,2019,10,54.82,1.19
901405234,TRUE,2017,10,24.63,1.38
901405234,TRUE,2017,11,23.93,1.42
901405234,TRUE,2017,12,24.16,1.41
901405234,TRUE,2018,1,25.28,1.34
901405234,TRUE,2018,2,25.26,1.35
901405234,TRUE,2018,3,19.14,1.78
901405234,TRUE,2018,4,23.53,1.44
901405234,TRUE,2018,5,24.34,1.4
901405234,TRUE,2018,6,24.98,1.36
901405234,TRUE,2018,7,24.98,1.36
901405234,TRUE,2018,8,25.71,1.32
901405234,TRUE,2018,9,24.82,1.37
901405234,TRUE,2018,10,24.43,1.39
901405234,TRUE,2018,11,25.1,1.35
901405234,TRUE,2018,12,24.61,1.38
901405234,TRUE,2019,1,24.29,1.4
901405234,TRUE,2019,2,25.05,1.36
901405234,TRUE,2019,3,24.37,1.39
901405234,TRUE,2019,4,25.31,1.34
901405234,TRUE,2019,5,25.04,1.36
901405234,TRUE,2019,6,25.03,1.36
901405234,TRUE,2019,7,25.54,1.33
901405234,TRUE,2019,8,26.43,1.29
901405234,TRUE,2019,9,26.15,1.3
901405234,TRUE,2019,10,24.32,1.4
901405235,TRUE,2017,10,42.57,1.15
901405235,TRUE,2017,11,42.69,1.15
901405235,TRUE,2017,12,43.48,1.13
901405235,TRUE,2018,1,43.6,1.12
901405235,TRUE,2018,2,46.55,1.05
901405235,TRUE,2018,3,41.62,1.18
901405235,TRUE,2018,4,42.47,1.15
901405235,TRUE,2018,5,41.41,1.18
901405235,TRUE,2018,6,41.85,1.17
901405235,TRUE,2018,7,43.44,1.13
901405235,TRUE,2018,8,42.41,1.16
901405235,TRUE,2018,9,41.81,1.17
901405235,TRUE,2018,10,41.18,1.19
901405235,TRUE,2018,11,41.45,1.18
901405235,TRUE,2018,12,41.05,1.19
901405235,TRUE,2019,1,39.58,1.24
901405235,TRUE,2019,2,42.76,1.15
901405235,TRUE,2019,3,41.72,1.17
901405235,TRUE,2019,4,41.31,1.19
901405235,TRUE,2019,5,41.49,1.18
901405235,TRUE,2019,6,41.45,1.18
901405235,TRUE,2019,7,42.2,1.16
901405235,TRUE,2019,8,42.33,1.16
901405235,TRUE,2019,9,42.52,1.15
901405235,TRUE,2019,10,42.19,1.16
901405355,FALSE,2017,10,57.7,1.32
901405355,FALSE,2017,11,52.87,1.44
901405355,FALSE,2017,12,52.62,1.44
901405355,FALSE,2018,1,54.88,1.38
901405355,FALSE,2018,2,70.64,1.08
901405355,FALSE,2018,3,59.59,1.28
901405355,FALSE,2018,4,54.99,1.38
901405355,FALSE,2018,5,57.1,1.33
901405355,FALSE,2018,6,53.01,1.43
901405355,FALSE,2018,7,55.1,1.38
901405355,FALSE,2018,8,52.28,1.45
901405355,FALSE,2018,9,58.76,1.29
901405355,FALSE,2018,10,59.02,1.29
901405355,FALSE,2018,11,52.9,1.44
901405355,FALSE,2018,12,53.5,1.42
901405355,FALSE,2019,1,53.48,1.42
901405355,FALSE,2019,2,53.52,1.42
901405355,FALSE,2019,3,54.89,1.38
901405355,FALSE,2019,4,54.76,1.39
901405355,FALSE,2019,5,55.91,1.36
901405355,FALSE,2019,6,55.69,1.36
901405355,FALSE,2019,7,61.71,1.23
901405355,FALSE,2019,8,62.89,1.21
901405355,FALSE,2019,9,60.74,1.25
901405355,FALSE,2019,10,56.78,1.34
901405504,FALSE,2017,10,44.77,1.16
901405504,FALSE,2017,11,44.53,1.17
901405504,FALSE,2017,12,44.72,1.16
901405504,FALSE,2018,1,45.23,1.15
901405504,FALSE,2018,2,45.27,1.15
901405504,FALSE,2018,3,46.37,1.12
901405504,FALSE,2018,4,45.27,1.15
901405504,FALSE,2018,5,44.99,1.16
901405504,FALSE,2018,6,45.6,1.14
901405504,FALSE,2018,7,45.85,1.13
901405504,FALSE,2018,8,43.93,1.18
901405504,FALSE,2018,9,44.77,1.16
901405504,FALSE,2018,10,43.38,1.2
901405504,FALSE,2018,11,31.29,1.66
901405504,FALSE,2018,12,44.61,1.17
901405504,FALSE,2019,1,44.58,1.17
901405504,FALSE,2019,2,45.43,1.14
901405504,FALSE,2019,3,44.87,1.16
901405504,FALSE,2019,4,44.92,1.16
901405504,FALSE,2019,5,44.84,1.16
901405504,FALSE,2019,6,44.68,1.16
901405504,FALSE,2019,7,45.18,1.15
901405504,FALSE,2019,8,45.03,1.15
901405504,FALSE,2019,9,44.68,1.16
901405504,FALSE,2019,10,42.75,1.22
901405505,FALSE,2017,10,40.39,1.31
901405505,FALSE,2017,11,42.76,1.24
901405505,FALSE,2017,12,42.17,1.26
901405505,FALSE,2018,1,43.01,1.23
901405505,FALSE,2018,2,46.08,1.15
901405505,FALSE,2018,3,43.79,1.21
901405505,FALSE,2018,4,43.33,1.22
901405505,FALSE,2018,5,43.3,1.22
901405505,FALSE,2018,6,43.73,1.21
901405505,FALSE,2018,7,43.99,1.2
901405505,FALSE,2018,8,41.04,1.29
901405505,FALSE,2018,9,41.96,1.26
901405505,FALSE,2018,10,39.77,1.33
901405505,FALSE,2018,11,30.3,1.75
901405505,FALSE,2018,12,42.22,1.26
901405505,FALSE,2019,1,41.7,1.27
901405505,FALSE,2019,2,43.5,1.22
901405505,FALSE,2019,3,42.86,1.24
901405505,FALSE,2019,4,42.09,1.26
901405505,FALSE,2019,5,42,1.26
901405505,FALSE,2019,6,42.56,1.25
901405505,FALSE,2019,7,42.1,1.26
901405505,FALSE,2019,8,42.33,1.25
901405505,FALSE,2019,9,41.49,1.28
901405505,FALSE,2019,10,42.05,1.26
901405543,FALSE,2017,10,59.47,1.23
901405543,FALSE,2017,11,58.95,1.24
901405543,FALSE,2017,12,59.42,1.23
901405543,FALSE,2018,1,60.41,1.21
901405543,FALSE,2018,2,57.97,1.26
901405543,FALSE,2018,3,53.85,1.36
901405543,FALSE,2018,4,61.22,1.19
901405543,FALSE,2018,5,61.5,1.19
901405543,FALSE,2018,6,58.13,1.26
901405543,FALSE,2018,7,56.91,1.28
901405543,FALSE,2018,8,59.41,1.23
901405543,FALSE,2018,9,59.99,1.22
901405543,FALSE,2018,10,58.71,1.24
901405543,FALSE,2018,11,58.09,1.26
901405543,FALSE,2018,12,59.48,1.23
901405543,FALSE,2019,1,59.77,1.22
901405543,FALSE,2019,2,60.1,1.21
901405543,FALSE,2019,3,60.62,1.2
901405543,FALSE,2019,4,59.31,1.23
901405543,FALSE,2019,5,60.1,1.21
901405543,FALSE,2019,6,59.61,1.22
901405543,FALSE,2019,7,59.2,1.23
901405543,FALSE,2019,8,59.51,1.23
901405543,FALSE,2019,9,60.19,1.21
901405543,FALSE,2019,10,59.29,1.23
901405544,FALSE,2017,10,51.89,1.35
901405544,FALSE,2017,11,50.77,1.38
901405544,FALSE,2017,12,53.28,1.31
901405544,FALSE,2018,1,54.82,1.28
901405544,FALSE,2018,2,56.33,1.24
901405544,FALSE,2018,3,40.76,1.72
901405544,FALSE,2018,4,55.27,1.27
901405544,FALSE,2018,5,55.7,1.26
901405544,FALSE,2018,6,51.6,1.36
901405544,FALSE,2018,7,49.78,1.41
901405544,FALSE,2018,8,53.12,1.32
901405544,FALSE,2018,9,53.9,1.3
901405544,FALSE,2018,10,52.36,1.34
901405544,FALSE,2018,11,49.51,1.41
901405544,FALSE,2018,12,53.74,1.3
901405544,FALSE,2019,1,54.13,1.29
901405544,FALSE,2019,2,54.94,1.27
901405544,FALSE,2019,3,54.81,1.28
901405544,FALSE,2019,4,54.22,1.29
901405544,FALSE,2019,5,54.41,1.29
901405544,FALSE,2019,6,54.07,1.29
901405544,FALSE,2019,7,53.88,1.3
901405544,FALSE,2019,8,53.79,1.3
901405544,FALSE,2019,9,54.7,1.28
901405544,FALSE,2019,10,53.94,1.3
901405708,TRUE,2017,10,44.1,1.32
901405708,TRUE,2017,11,45.31,1.28
901405708,TRUE,2017,12,45.53,1.27
901405708,TRUE,2018,1,46.74,1.24
901405708,TRUE,2018,2,49.3,1.18
901405708,TRUE,2018,3,49.39,1.17
901405708,TRUE,2018,4,44.48,1.3
901405708,TRUE,2018,5,45.38,1.28
901405708,TRUE,2018,6,45.26,1.28
901405708,TRUE,2018,7,45.13,1.29
901405708,TRUE,2018,8,48.64,1.19
901405708,TRUE,2018,9,46.51,1.25
901405708,TRUE,2018,10,41.63,1.39
901405708,TRUE,2018,11,45.35,1.28
901405708,TRUE,2018,12,44.87,1.29
901405708,TRUE,2019,1,44.04,1.32
901405708,TRUE,2019,2,45.3,1.28
901405708,TRUE,2019,3,45.21,1.28
901405708,TRUE,2019,4,45.68,1.27
901405708,TRUE,2019,5,45.73,1.27
901405708,TRUE,2019,6,45.02,1.29
901405708,TRUE,2019,7,47.21,1.23
901405708,TRUE,2019,8,47.97,1.21
901405708,TRUE,2019,9,47.79,1.21
901405708,TRUE,2019,10,47.01,1.23
901409718,FALSE,2017,10,50.72,1.22
901409718,FALSE,2017,11,51.09,1.21
901409718,FALSE,2017,12,53.03,1.17
901409718,FALSE,2018,1,53.35,1.16
901409718,FALSE,2018,2,56.13,1.1
901409718,FALSE,2018,3,55.1,1.13
901409718,FALSE,2018,4,52.81,1.17
901409718,FALSE,2018,5,52.19,1.19
901409718,FALSE,2018,6,52.71,1.18
901409718,FALSE,2018,7,55.22,1.12
901409718,FALSE,2018,8,55.49,1.12
901409718,FALSE,2018,9,53.56,1.16
901409718,FALSE,2018,10,46.04,1.35
901409718,FALSE,2018,11,45.57,1.36
901409718,FALSE,2018,12,49.49,1.25
901409718,FALSE,2019,1,49.53,1.25
901409718,FALSE,2019,2,50.11,1.24
901409718,FALSE,2019,3,48.64,1.27
901409718,FALSE,2019,4,50.04,1.24
901409718,FALSE,2019,5,49.77,1.25
901409718,FALSE,2019,6,54.35,1.14
901409718,FALSE,2019,7,53.72,1.15
901409718,FALSE,2019,8,54.21,1.14
901409718,FALSE,2019,9,52.91,1.17
901409718,FALSE,2019,10,49.75,1.25
901409719,FALSE,2018,10,45.46,1.36
901409719,FALSE,2018,11,44.51,1.39
901409719,FALSE,2018,12,44.71,1.39
901409719,FALSE,2019,1,45.97,1.35
901409719,FALSE,2019,2,46.25,1.34
901409719,FALSE,2019,3,47.58,1.3
901409719,FALSE,2019,4,46.29,1.34
901409719,FALSE,2019,5,48,1.29
901409719,FALSE,2019,6,50.76,1.22
901409719,FALSE,2019,7,51.04,1.21
901409719,FALSE,2019,8,49.2,1.26
901409719,FALSE,2019,9,48.72,1.27
901409719,FALSE,2019,10,48.3,1.28
901409720,FALSE,2017,10,44.87,1.38
901409720,FALSE,2017,11,42.47,1.46
901409720,FALSE,2017,12,46.43,1.34
901409720,FALSE,2018,1,44.76,1.39
901409720,FALSE,2018,2,53.64,1.16
901409720,FALSE,2018,3,47.48,1.31
901409720,FALSE,2018,4,42.57,1.46
901409720,FALSE,2018,5,43.35,1.43
901409720,FALSE,2018,6,45.33,1.37
901409720,FALSE,2018,7,44.87,1.38
901409720,FALSE,2018,8,45.67,1.36
901409720,FALSE,2018,9,44.15,1.4
901409720,FALSE,2018,10,44.04,1.41
901409720,FALSE,2018,11,40.86,1.52
901409720,FALSE,2018,12,43.46,1.43
901409720,FALSE,2019,1,42.29,1.47
901409720,FALSE,2019,2,39.78,1.56
901409720,FALSE,2019,3,43.67,1.42
901409720,FALSE,2019,4,42.49,1.46
901409720,FALSE,2019,5,44.63,1.39
901409720,FALSE,2019,6,46.01,1.35
901409720,FALSE,2019,7,45.69,1.36
901409720,FALSE,2019,8,45.43,1.36
901409720,FALSE,2019,9,44.92,1.38
901409720,FALSE,2019,10,43.02,1.44
901409721,FALSE,2017,10,58.51,1.15
901409721,FALSE,2017,11,52.91,1.27
901409721,FALSE,2017,12,56.21,1.19
901409721,FALSE,2018,1,56.3,1.19
901409721,FALSE,2018,2,60.44,1.11
901409721,FALSE,2018,3,57.15,1.17
901409721,FALSE,2018,4,56.21,1.19
901409721,FALSE,2018,5,54.13,1.24
901409721,FALSE,2018,6,56.31,1.19
901409721,FALSE,2018,7,57.86,1.16
901409721,FALSE,2018,8,57.87,1.16
901409721,FALSE,2018,9,56.26,1.19
901409721,FALSE,2018,10,53.21,1.26
901409721,FALSE,2018,11,51.49,1.3
901409721,FALSE,2018,12,54.68,1.23
901409721,FALSE,2019,1,55.76,1.2
901409721,FALSE,2019,2,55.28,1.21
901409721,FALSE,2019,3,55.99,1.2
901409721,FALSE,2019,4,57.1,1.17
901409721,FALSE,2019,5,56.78,1.18
901409721,FALSE,2019,6,59.58,1.12
901409721,FALSE,2019,7,59.28,1.13
901409721,FALSE,2019,8,58.54,1.14
901409721,FALSE,2019,9,57.83,1.16
901409721,FALSE,2019,10,55.98,1.2
901409724,FALSE,2017,10,38.26,1.41
901409724,FALSE,2017,11,35.24,1.53
901409724,FALSE,2017,12,36.82,1.47
901409724,FALSE,2018,1,41.04,1.32
901409724,FALSE,2018,2,40.04,1.35
901409724,FALSE,2018,3,41.8,1.29
901409724,FALSE,2018,4,41.56,1.3
901409724,FALSE,2018,5,40.75,1.33
901409724,FALSE,2018,6,40.45,1.33
901409724,FALSE,2018,7,43.19,1.25
901409724,FALSE,2018,8,41.22,1.31
901409724,FALSE,2018,9,40.4,1.34
901409724,FALSE,2018,10,41.52,1.3
901409724,FALSE,2018,11,41.93,1.29
901409724,FALSE,2018,12,39.06,1.38
901409724,FALSE,2019,1,44.09,1.22
901409724,FALSE,2019,2,42.04,1.28
901409724,FALSE,2019,3,42.53,1.27
901409724,FALSE,2019,4,43.44,1.24
901409724,FALSE,2019,5,44.51,1.21
901409724,FALSE,2019,6,43.86,1.23
901409724,FALSE,2019,7,42.06,1.28
901409724,FALSE,2019,8,41.19,1.31
901409724,FALSE,2019,9,44.37,1.22
901409724,FALSE,2019,10,42.1,1.28
901409750,FALSE,2017,10,23.43,1.49
901409750,FALSE,2017,11,23.2,1.51
901409750,FALSE,2017,12,23.38,1.5
901409750,FALSE,2018,1,24.25,1.44
901409750,FALSE,2018,2,27.7,1.26
901409750,FALSE,2018,3,24.02,1.46
901409750,FALSE,2018,4,23.61,1.48
901409750,FALSE,2018,5,23.61,1.48
901409750,FALSE,2018,6,23.21,1.51
901409750,FALSE,2018,7,23.14,1.51
901409750,FALSE,2018,8,23.44,1.49
901409750,FALSE,2018,9,23.69,1.48
901409750,FALSE,2018,10,23.18,1.51
901409750,FALSE,2018,11,23.62,1.48
901409750,FALSE,2018,12,23.2,1.51
901409750,FALSE,2019,1,23.9,1.46
901409750,FALSE,2019,2,24.16,1.45
901409750,FALSE,2019,3,23.65,1.48
901409750,FALSE,2019,4,24.18,1.45
901409750,FALSE,2019,5,23.91,1.46
901409750,FALSE,2019,6,24.22,1.45
901409750,FALSE,2019,7,26.74,1.31
901409750,FALSE,2019,8,26.87,1.3
901409750,FALSE,2019,9,26.44,1.32
901409750,FALSE,2019,10,26.58,1.32
901409751,FALSE,2017,10,27.45,1.64
901409751,FALSE,2017,11,27.48,1.64
901409751,FALSE,2017,12,27.7,1.62
901409751,FALSE,2018,1,30.7,1.47
901409751,FALSE,2018,2,38.36,1.17
901409751,FALSE,2018,3,34.82,1.29
901409751,FALSE,2018,4,28.04,1.6
901409751,FALSE,2018,5,28.18,1.6
901409751,FALSE,2018,6,28.3,1.59
901409751,FALSE,2018,7,27.79,1.62
901409751,FALSE,2018,8,29.5,1.53
901409751,FALSE,2018,9,29.58,1.52
901409751,FALSE,2018,10,26.49,1.7
901409751,FALSE,2018,11,28.53,1.58
901409751,FALSE,2018,12,28.49,1.58
901409751,FALSE,2019,1,29.08,1.55
901409751,FALSE,2019,2,29.93,1.5
901409751,FALSE,2019,3,29.5,1.53
901409751,FALSE,2019,4,29.96,1.5
901409751,FALSE,2019,5,29.7,1.52
901409751,FALSE,2019,6,29.84,1.51
901409751,FALSE,2019,7,32.7,1.38
901409751,FALSE,2019,8,34.2,1.32
901409751,FALSE,2019,9,34.02,1.32
901409751,FALSE,2019,10,32.97,1.37
901409752,FALSE,2017,10,26.3,1.67
901409752,FALSE,2017,11,26.17,1.68
901409752,FALSE,2017,12,26.81,1.64
901409752,FALSE,2018,1,29.73,1.48
901409752,FALSE,2018,2,37.03,1.19
901409752,FALSE,2018,3,34.3,1.28
901409752,FALSE,2018,4,27.68,1.59
901409752,FALSE,2018,5,27.4,1.61
901409752,FALSE,2018,6,27.65,1.59
901409752,FALSE,2018,7,27.12,1.62
901409752,FALSE,2018,8,28.73,1.53
901409752,FALSE,2018,9,28.89,1.52
901409752,FALSE,2018,10,25.53,1.72
901409752,FALSE,2018,11,28.52,1.54
901409752,FALSE,2018,12,27.72,1.59
901409752,FALSE,2019,1,28.04,1.57
901409752,FALSE,2019,2,29.31,1.5
901409752,FALSE,2019,3,29.17,1.51
901409752,FALSE,2019,4,29.37,1.5
901409752,FALSE,2019,5,29.31,1.5
901409752,FALSE,2019,6,29.07,1.51
901409752,FALSE,2019,7,31.97,1.38
901409752,FALSE,2019,8,33.24,1.32
901409752,FALSE,2019,9,32.97,1.33
901409752,FALSE,2019,10,32.67,1.35
901409753,FALSE,2017,10,30.17,1.66
901409753,FALSE,2017,11,29.65,1.69
901409753,FALSE,2017,12,28.29,1.77
901409753,FALSE,2018,1,33.07,1.51
901409753,FALSE,2018,2,36.59,1.37
901409753,FALSE,2018,3,35.23,1.42
901409753,FALSE,2018,4,29.89,1.67
901409753,FALSE,2018,5,29.99,1.67
901409753,FALSE,2018,6,32.29,1.55
901409753,FALSE,2018,7,32.79,1.52
901409753,FALSE,2018,8,31.32,1.6
901409753,FALSE,2018,9,32.29,1.55
901409753,FALSE,2018,10,30.53,1.64
901409753,FALSE,2018,11,32.99,1.52
901409753,FALSE,2018,12,31.51,1.59
901409753,FALSE,2019,1,31.55,1.58
901409753,FALSE,2019,2,31.78,1.57
901409753,FALSE,2019,3,32.47,1.54
901409753,FALSE,2019,4,33.24,1.5
901409753,FALSE,2019,5,32.35,1.55
901409753,FALSE,2019,6,33.57,1.49
901409753,FALSE,2019,7,33.47,1.49
901409753,FALSE,2019,8,34.56,1.45
901409753,FALSE,2019,9,33.72,1.48
901409753,FALSE,2019,10,31.23,1.6
901409754,FALSE,2017,10,26.55,1.85
901409754,FALSE,2017,11,25.81,1.9
901409754,FALSE,2017,12,23.72,2.07
901409754,FALSE,2018,1,27.66,1.77
901409754,FALSE,2018,2,33.92,1.44
901409754,FALSE,2018,3,31.77,1.54
901409754,FALSE,2018,4,26.17,1.87
901409754,FALSE,2018,5,26.33,1.86
901409754,FALSE,2018,6,27.72,1.77
901409754,FALSE,2018,7,27.2,1.8
901409754,FALSE,2018,8,27.32,1.79
901409754,FALSE,2018,9,28.66,1.71
901409754,FALSE,2018,10,25.93,1.89
901409754,FALSE,2018,11,28.64,1.71
901409754,FALSE,2018,12,26.04,1.88
901409754,FALSE,2019,1,28.01,1.75
901409754,FALSE,2019,2,28.37,1.73
901409754,FALSE,2019,3,27.87,1.76
901409754,FALSE,2019,4,28.49,1.72
901409754,FALSE,2019,5,27.54,1.78
901409754,FALSE,2019,6,28.54,1.72
901409754,FALSE,2019,7,28.84,1.7
901409754,FALSE,2019,8,29.15,1.68
901409754,FALSE,2019,9,29.14,1.68
901409754,FALSE,2019,10,27.43,1.79
901409755,FALSE,2017,10,31.37,1.63
901409755,FALSE,2017,11,29.15,1.75
901409755,FALSE,2017,12,30.45,1.67
901409755,FALSE,2018,1,32.44,1.57
901409755,FALSE,2018,2,29.31,1.74
901409755,FALSE,2018,3,32.17,1.59
901409755,FALSE,2018,4,32.41,1.57
901409755,FALSE,2018,5,30.87,1.65
901409755,FALSE,2018,6,32.37,1.58
901409755,FALSE,2018,7,33.71,1.51
901409755,FALSE,2018,8,31.77,1.61
901409755,FALSE,2018,9,33.82,1.51
901409755,FALSE,2018,10,32.35,1.58
901409755,FALSE,2018,11,33.58,1.52
901409755,FALSE,2018,12,33.17,1.54
901409755,FALSE,2019,1,31.85,1.6
901409755,FALSE,2019,2,33.11,1.54
901409755,FALSE,2019,3,32.9,1.55
901409755,FALSE,2019,4,33.48,1.52
901409755,FALSE,2019,5,32.29,1.58
901409755,FALSE,2019,6,31.01,1.64
901409755,FALSE,2019,7,33.99,1.5
901409755,FALSE,2019,8,34.35,1.48
901409755,FALSE,2019,9,35.14,1.45
901409755,FALSE,2019,10,34.02,1.5
901409756,FALSE,2017,10,35.95,1.42
901409756,FALSE,2017,11,33.64,1.52
901409756,FALSE,2017,12,34.82,1.46
901409756,FALSE,2018,1,36.55,1.4
901409756,FALSE,2018,2,30.18,1.69
901409756,FALSE,2018,3,30.87,1.65
901409756,FALSE,2018,4,35.85,1.42
901409756,FALSE,2018,5,34.82,1.46
901409756,FALSE,2018,6,36.09,1.41
901409756,FALSE,2018,7,36.67,1.39
901409756,FALSE,2018,8,35.24,1.45
901409756,FALSE,2018,9,37.32,1.37
901409756,FALSE,2018,10,36.19,1.41
901409756,FALSE,2018,11,37.04,1.38
901409756,FALSE,2018,12,37,1.38
901409756,FALSE,2019,1,35.62,1.43
901409756,FALSE,2019,2,36.56,1.4
901409756,FALSE,2019,3,37.07,1.38
901409756,FALSE,2019,4,36.77,1.39
901409756,FALSE,2019,5,36.58,1.39
901409756,FALSE,2019,6,34.22,1.49
901409756,FALSE,2019,7,37.42,1.36
901409756,FALSE,2019,8,37.27,1.37
901409756,FALSE,2019,9,37.6,1.36
901409756,FALSE,2019,10,36.62,1.39
901409757,FALSE,2017,10,42.47,1.32
901409757,FALSE,2017,11,43.09,1.3
901409757,FALSE,2017,12,43.08,1.3
901409757,FALSE,2018,1,43.11,1.3
901409757,FALSE,2018,2,45.06,1.24
901409757,FALSE,2018,3,42.75,1.31
901409757,FALSE,2018,4,41.68,1.34
901409757,FALSE,2018,5,42.21,1.33
901409757,FALSE,2018,6,42.85,1.31
901409757,FALSE,2018,7,44.4,1.26
901409757,FALSE,2018,8,45.25,1.24
901409757,FALSE,2018,9,44.65,1.25
901409757,FALSE,2018,10,41.36,1.35
901409757,FALSE,2018,11,42.59,1.31
901409757,FALSE,2018,12,43.17,1.3
901409757,FALSE,2019,1,42.14,1.33
901409757,FALSE,2019,2,43.37,1.29
901409757,FALSE,2019,3,43.64,1.28
901409757,FALSE,2019,4,44.35,1.26
901409757,FALSE,2019,5,43.23,1.3
901409757,FALSE,2019,6,42.42,1.32
901409757,FALSE,2019,7,45.21,1.24
901409757,FALSE,2019,8,46.08,1.22
901409757,FALSE,2019,9,45.34,1.24
901409757,FALSE,2019,10,42.01,1.33
901409758,FALSE,2017,10,32.14,1.65
901409758,FALSE,2017,11,32.7,1.62
901409758,FALSE,2017,12,32.97,1.61
901409758,FALSE,2018,1,33.88,1.56
901409758,FALSE,2018,2,30.53,1.74
901409758,FALSE,2018,3,31.35,1.69
901409758,FALSE,2018,4,30.16,1.76
901409758,FALSE,2018,5,31.26,1.7
901409758,FALSE,2018,6,31.44,1.69
901409758,FALSE,2018,7,32.84,1.61
901409758,FALSE,2018,8,35.37,1.5
901409758,FALSE,2018,9,33.96,1.56
901409758,FALSE,2018,10,31.4,1.69
901409758,FALSE,2018,11,32.84,1.61
901409758,FALSE,2018,12,32.37,1.64
901409758,FALSE,2019,1,32.2,1.65
901409758,FALSE,2019,2,33.89,1.56
901409758,FALSE,2019,3,33.12,1.6
901409758,FALSE,2019,4,34.81,1.52
901409758,FALSE,2019,5,33.6,1.58
901409758,FALSE,2019,6,33.24,1.59
901409758,FALSE,2019,7,37.32,1.42
901409758,FALSE,2019,8,40.42,1.31
901409758,FALSE,2019,9,35.3,1.5
901409758,FALSE,2019,10,33.59,1.58
901409759,FALSE,2017,10,36.21,1.46
901409759,FALSE,2017,11,36.31,1.46
901409759,FALSE,2017,12,36.01,1.47
901409759,FALSE,2018,1,37.17,1.43
901409759,FALSE,2018,2,39.81,1.33
901409759,FALSE,2018,3,33.7,1.57
901409759,FALSE,2018,4,35.09,1.51
901409759,FALSE,2018,5,34.26,1.55
901409759,FALSE,2018,6,36.4,1.46
901409759,FALSE,2018,7,35.9,1.48
901409759,FALSE,2018,8,37.81,1.4
901409759,FALSE,2018,9,36.75,1.44
901409759,FALSE,2018,10,34.81,1.52
901409759,FALSE,2018,11,37.07,1.43
901409759,FALSE,2018,12,37.47,1.41
901409759,FALSE,2019,1,36.39,1.46
901409759,FALSE,2019,2,37.62,1.41
901409759,FALSE,2019,3,36.02,1.47
901409759,FALSE,2019,4,38.02,1.39
901409759,FALSE,2019,5,37.16,1.43
901409759,FALSE,2019,6,36.53,1.45
901409759,FALSE,2019,7,40.82,1.3
901409759,FALSE,2019,8,41.64,1.27
901409759,FALSE,2019,9,40.31,1.31
901409759,FALSE,2019,10,37.62,1.41
901409760,FALSE,2017,10,36.73,1.44
901409760,FALSE,2017,11,36.61,1.45
901409760,FALSE,2017,12,36.04,1.47
901409760,FALSE,2018,1,37.23,1.42
901409760,FALSE,2018,2,40.34,1.31
901409760,FALSE,2018,3,33.26,1.59
901409760,FALSE,2018,4,35.43,1.5
901409760,FALSE,2018,5,34.69,1.53
901409760,FALSE,2018,6,36.9,1.44
901409760,FALSE,2018,7,36.45,1.45
901409760,FALSE,2018,8,38.12,1.39
901409760,FALSE,2018,9,37.32,1.42
901409760,FALSE,2018,10,34.68,1.53
901409760,FALSE,2018,11,37.47,1.41
901409760,FALSE,2018,12,37.66,1.41
901409760,FALSE,2019,1,36.96,1.43
901409760,FALSE,2019,2,37.91,1.4
901409760,FALSE,2019,3,36.52,1.45
901409760,FALSE,2019,4,38.08,1.39
901409760,FALSE,2019,5,37.28,1.42
901409760,FALSE,2019,6,36.51,1.45
901409760,FALSE,2019,7,40.9,1.3
901409760,FALSE,2019,8,41.45,1.28
901409760,FALSE,2019,9,40.17,1.32
901409760,FALSE,2019,10,38.03,1.39
901409771,FALSE,2017,10,38.3,1.17
901409771,FALSE,2017,11,38.68,1.16
901409771,FALSE,2017,12,37.73,1.19
901409771,FALSE,2018,1,38.06,1.18
901409771,FALSE,2018,2,38.32,1.17
901409771,FALSE,2018,3,38.31,1.17
901409771,FALSE,2018,4,38.15,1.18
901409771,FALSE,2018,5,37.85,1.19
901409771,FALSE,2018,6,38.53,1.17
901409771,FALSE,2018,7,38.44,1.17
901409771,FALSE,2018,8,37.92,1.19
901409771,FALSE,2018,9,38.63,1.17
901409771,FALSE,2018,10,38.71,1.16
901409771,FALSE,2018,11,36.41,1.24
901409771,FALSE,2018,12,37.05,1.21
901409771,FALSE,2019,1,37.36,1.2
901409771,FALSE,2019,2,38.54,1.17
901409771,FALSE,2019,3,38.12,1.18
901409771,FALSE,2019,4,37.82,1.19
901409771,FALSE,2019,5,37.26,1.21
901409771,FALSE,2019,6,38.47,1.17
901409771,FALSE,2019,7,38.09,1.18
901409771,FALSE,2019,8,35.71,1.26
901409771,FALSE,2019,9,38.98,1.15
901409771,FALSE,2019,10,38.11,1.18
901409772,FALSE,2017,10,40.58,1.16
901409772,FALSE,2017,11,41.29,1.14
901409772,FALSE,2017,12,39.6,1.19
901409772,FALSE,2018,1,40.25,1.17
