section_id,year,direction_1,month,v,TTI
S-40283,2018,FALSE,12,34.10,1.48
S-40283,2019,FALSE,1,34.36,1.46
S-40283,2019,FALSE,2,35.56,1.42
S-40283,2019,FALSE,3,35.58,1.41
S-40283,2019,FALSE,4,36.01,1.40
S-40283,2019,FALSE,5,35.51,1.42
S-40283,2019,FALSE,6,36.20,1.39
S-40283,2019,FALSE,7,36.91,1.36
S-40283,2019,FALSE,8,35.69,1.41
S-40283,2019,FALSE,9,34.94,1.44
S-40283,2019,FALSE,10,34.11,1.48
S-40285,2017,FALSE,10,35.06,1.32
S-40285,2017,FALSE,11,34.86,1.32
S-40285,2017,FALSE,12,35.35,1.30
S-40285,2018,FALSE,1,36.52,1.26
S-40285,2018,FALSE,2,33.93,1.36
S-40285,2018,FALSE,3,34.59,1.33
S-40285,2018,FALSE,4,34.80,1.33
S-40285,2018,FALSE,5,36.18,1.27
S-40285,2018,FALSE,6,36.33,1.27
S-40285,2018,FALSE,7,36.42,1.27
S-40285,2018,FALSE,8,35.85,1.29
S-40285,2018,FALSE,9,37.03,1.25
S-40285,2018,FALSE,10,36.68,1.26
S-40285,2018,FALSE,11,35.51,1.30
S-40285,2018,FALSE,12,35.52,1.30
S-40285,2019,FALSE,1,35.20,1.31
S-40285,2019,FALSE,2,35.95,1.28
S-40285,2019,FALSE,3,36.47,1.26
S-40285,2019,FALSE,4,36.51,1.26
S-40285,2019,FALSE,5,36.38,1.27
S-40285,2019,FALSE,6,36.23,1.27
S-40285,2019,FALSE,7,36.42,1.27
S-40285,2019,FALSE,8,36.66,1.26
S-40285,2019,FALSE,9,36.33,1.27
S-40285,2019,FALSE,10,35.69,1.29
S-40310,2017,FALSE,10,18.48,1.57
S-40310,2017,FALSE,11,19.25,1.51
S-40310,2017,FALSE,12,20.56,1.41
S-40310,2018,FALSE,1,18.75,1.55
S-40310,2018,FALSE,2,25.11,1.16
S-40310,2018,FALSE,3,20.25,1.43
S-40310,2018,FALSE,4,19.84,1.46
S-40310,2018,FALSE,5,20.14,1.44
S-40310,2018,FALSE,6,20.81,1.39
S-40310,2018,FALSE,7,20.92,1.39
S-40310,2018,FALSE,8,20.50,1.41
S-40310,2018,FALSE,9,19.87,1.46
S-40310,2018,FALSE,10,18.97,1.53
S-40310,2018,FALSE,11,19.53,1.48
S-40310,2018,FALSE,12,19.49,1.49
S-40310,2019,FALSE,1,20.81,1.39
S-40310,2019,FALSE,2,19.64,1.48
S-40310,2019,FALSE,3,19.18,1.51
S-40310,2019,FALSE,4,18.23,1.59
S-40310,2019,FALSE,5,19.36,1.50
S-40310,2019,FALSE,6,19.87,1.46
S-40310,2019,FALSE,7,19.12,1.52
S-40310,2019,FALSE,8,20.52,1.41
S-40310,2019,FALSE,9,18.29,1.59
S-40310,2019,FALSE,10,18.05,1.61
S-40313,2017,FALSE,10,23.85,1.47
S-40313,2017,FALSE,11,24.96,1.40
S-40313,2017,FALSE,12,24.74,1.41
S-40313,2018,FALSE,1,24.47,1.43
S-40313,2018,FALSE,2,27.71,1.26
S-40313,2018,FALSE,3,24.81,1.41
S-40313,2018,FALSE,4,23.69,1.48
S-40313,2018,FALSE,5,24.93,1.40
S-40313,2018,FALSE,6,24.45,1.43
S-40313,2018,FALSE,7,24.72,1.42
S-40313,2018,FALSE,8,25.35,1.38
S-40313,2018,FALSE,9,25.24,1.39
S-40313,2018,FALSE,10,23.90,1.46
S-40313,2018,FALSE,11,25.47,1.37
S-40313,2018,FALSE,12,24.24,1.44
S-40313,2019,FALSE,1,24.66,1.42
S-40313,2019,FALSE,2,25.78,1.36
S-40313,2019,FALSE,3,24.86,1.41
S-40313,2019,FALSE,4,24.61,1.42
S-40313,2019,FALSE,5,24.24,1.44
S-40313,2019,FALSE,6,24.43,1.43
S-40313,2019,FALSE,7,25.15,1.39
S-40313,2019,FALSE,8,26.30,1.33
S-40313,2019,FALSE,9,25.42,1.38
S-40313,2019,FALSE,10,24.47,1.43
S-40314,2017,FALSE,10,32.80,1.32
S-40314,2017,FALSE,11,33.27,1.31
S-40314,2017,FALSE,12,33.70,1.29
S-40314,2018,FALSE,1,33.52,1.30
S-40314,2018,FALSE,2,31.97,1.36
S-40314,2018,FALSE,3,29.85,1.46
S-40314,2018,FALSE,4,33.85,1.28
S-40314,2018,FALSE,5,33.75,1.29
S-40314,2018,FALSE,6,34.93,1.24
S-40314,2018,FALSE,7,33.76,1.29
S-40314,2018,FALSE,8,35.67,1.22
S-40314,2018,FALSE,9,35.13,1.24
S-40314,2018,FALSE,10,33.72,1.29
S-40314,2018,FALSE,11,34.93,1.24
S-40314,2018,FALSE,12,32.78,1.32
S-40314,2019,FALSE,1,32.21,1.35
S-40314,2019,FALSE,2,34.50,1.26
S-40314,2019,FALSE,3,34.15,1.27
S-40314,2019,FALSE,4,33.48,1.30
S-40314,2019,FALSE,5,34.29,1.27
S-40314,2019,FALSE,6,33.91,1.28
S-40314,2019,FALSE,7,34.75,1.25
S-40314,2019,FALSE,8,34.04,1.28
S-40314,2019,FALSE,9,35.56,1.22
S-40314,2019,FALSE,10,34.58,1.26
S-40321,2017,FALSE,10,20.23,1.46
S-40321,2017,FALSE,11,19.94,1.48
S-40321,2017,FALSE,12,20.57,1.43
S-40321,2018,FALSE,1,21.45,1.38
S-40321,2018,FALSE,2,13.92,2.12
S-40321,2018,FALSE,3,21.23,1.39
S-40321,2018,FALSE,4,19.28,1.53
S-40321,2018,FALSE,5,20.63,1.43
S-40321,2018,FALSE,6,20.94,1.41
S-40321,2018,FALSE,7,20.37,1.45
S-40321,2018,FALSE,8,20.83,1.42
S-40321,2018,FALSE,9,20.66,1.43
S-40321,2018,FALSE,10,20.53,1.44
S-40321,2018,FALSE,11,21.07,1.40
S-40321,2018,FALSE,12,21.24,1.39
S-40321,2019,FALSE,1,21.83,1.35
S-40321,2019,FALSE,2,21.60,1.37
S-40321,2019,FALSE,3,21.12,1.40
S-40321,2019,FALSE,4,21.15,1.40
S-40321,2019,FALSE,5,21.01,1.40
S-40321,2019,FALSE,6,21.32,1.38
S-40321,2019,FALSE,7,21.37,1.38
S-40321,2019,FALSE,8,22.14,1.33
S-40321,2019,FALSE,9,21.17,1.39
S-40321,2019,FALSE,10,20.31,1.45
S-40327,2017,FALSE,10,24.25,1.48
S-40327,2017,FALSE,11,21.76,1.65
S-40327,2017,FALSE,12,22.66,1.59
S-40327,2018,FALSE,1,24.86,1.45
S-40327,2018,FALSE,2,32.53,1.11
S-40327,2018,FALSE,3,18.41,1.96
S-40327,2018,FALSE,4,25.89,1.39
S-40327,2018,FALSE,5,24.62,1.46
S-40327,2018,FALSE,6,22.45,1.60
S-40327,2018,FALSE,7,22.01,1.64
S-40327,2018,FALSE,8,24.31,1.48
S-40327,2018,FALSE,9,25.06,1.44
S-40327,2018,FALSE,10,22.85,1.58
S-40327,2018,FALSE,11,22.35,1.61
S-40327,2018,FALSE,12,23.59,1.53
S-40327,2019,FALSE,1,23.30,1.55
S-40327,2019,FALSE,2,24.75,1.45
S-40327,2019,FALSE,3,23.54,1.53
S-40327,2019,FALSE,4,24.40,1.48
S-40327,2019,FALSE,5,21.97,1.64
S-40327,2019,FALSE,6,23.20,1.55
S-40327,2019,FALSE,7,21.09,1.71
S-40327,2019,FALSE,8,22.61,1.59
S-40327,2019,FALSE,9,23.78,1.51
S-40327,2019,FALSE,10,23.01,1.56
S-40328,2017,FALSE,10,26.02,1.38
S-40328,2017,FALSE,11,25.19,1.43
S-40328,2017,FALSE,12,25.77,1.40
S-40328,2018,FALSE,1,25.92,1.39
S-40328,2018,FALSE,2,32.79,1.10
S-40328,2018,FALSE,3,27.28,1.32
S-40328,2018,FALSE,4,23.88,1.51
S-40328,2018,FALSE,5,24.36,1.48
S-40328,2018,FALSE,6,24.51,1.47
S-40328,2018,FALSE,7,24.73,1.46
S-40328,2018,FALSE,8,25.39,1.42
S-40328,2018,FALSE,9,24.20,1.49
S-40328,2018,FALSE,10,25.71,1.40
S-40328,2018,FALSE,11,25.26,1.43
S-40328,2018,FALSE,12,25.80,1.40
S-40328,2019,FALSE,1,25.73,1.40
S-40328,2019,FALSE,2,26.67,1.35
S-40328,2019,FALSE,3,26.85,1.34
S-40328,2019,FALSE,4,26.41,1.36
S-40328,2019,FALSE,5,25.03,1.44
S-40328,2019,FALSE,6,27.53,1.31
S-40328,2019,FALSE,7,25.47,1.41
S-40328,2019,FALSE,8,25.63,1.40
S-40328,2019,FALSE,9,26.17,1.38
S-40328,2019,FALSE,10,25.29,1.42
S-40329,2017,FALSE,10,30.69,1.30
S-40329,2017,FALSE,11,29.18,1.37
S-40329,2017,FALSE,12,29.84,1.34
S-40329,2018,FALSE,1,30.76,1.30
S-40329,2018,FALSE,2,33.84,1.18
S-40329,2018,FALSE,3,29.71,1.35
S-40329,2018,FALSE,4,27.28,1.47
S-40329,2018,FALSE,5,30.12,1.33
S-40329,2018,FALSE,6,29.49,1.36
S-40329,2018,FALSE,7,29.26,1.37
S-40329,2018,FALSE,8,31.32,1.28
S-40329,2018,FALSE,9,30.89,1.29
S-40329,2018,FALSE,10,29.73,1.35
S-40329,2018,FALSE,11,30.02,1.33
S-40329,2018,FALSE,12,29.76,1.34
S-40329,2019,FALSE,1,30.28,1.32
S-40329,2019,FALSE,2,31.55,1.27
S-40329,2019,FALSE,3,30.86,1.30
S-40329,2019,FALSE,4,31.16,1.28
S-40329,2019,FALSE,5,30.56,1.31
S-40329,2019,FALSE,6,31.47,1.27
S-40329,2019,FALSE,7,29.53,1.35
S-40329,2019,FALSE,8,30.85,1.30
S-40329,2019,FALSE,9,31.81,1.26
S-40329,2019,FALSE,10,30.81,1.30
S-40346,2017,FALSE,10,33.96,1.31
S-40346,2017,FALSE,11,33.73,1.32
S-40346,2017,FALSE,12,33.63,1.32
S-40346,2018,FALSE,1,35.12,1.27
S-40346,2018,FALSE,2,33.33,1.33
S-40346,2018,FALSE,3,31.90,1.39
S-40346,2018,FALSE,4,33.87,1.31
S-40346,2018,FALSE,5,34.67,1.28
S-40346,2018,FALSE,6,35.44,1.25
S-40346,2018,FALSE,7,35.35,1.26
S-40346,2018,FALSE,8,34.57,1.29
S-40346,2018,FALSE,9,35.58,1.25
S-40346,2018,FALSE,10,34.93,1.27
S-40346,2018,FALSE,11,34.96,1.27
S-40346,2018,FALSE,12,34.51,1.29
S-40346,2019,FALSE,1,34.14,1.30
S-40346,2019,FALSE,2,34.97,1.27
S-40346,2019,FALSE,3,35.57,1.25
S-40346,2019,FALSE,4,35.69,1.25
S-40346,2019,FALSE,5,35.27,1.26
S-40346,2019,FALSE,6,35.50,1.25
S-40346,2019,FALSE,7,35.19,1.26
S-40346,2019,FALSE,8,35.59,1.25
S-40346,2019,FALSE,9,35.17,1.26
S-40346,2019,FALSE,10,34.75,1.28
S-40347,2017,FALSE,10,34.22,1.31
S-40347,2017,FALSE,11,34.26,1.31
S-40347,2017,FALSE,12,32.87,1.37
S-40347,2018,FALSE,1,34.81,1.29
S-40347,2018,FALSE,2,33.91,1.33
S-40347,2018,FALSE,3,36.64,1.23
S-40347,2018,FALSE,4,33.26,1.35
S-40347,2018,FALSE,5,34.70,1.30
S-40347,2018,FALSE,6,34.92,1.29
S-40347,2018,FALSE,7,34.88,1.29
S-40347,2018,FALSE,8,34.22,1.31
S-40347,2018,FALSE,9,35.71,1.26
S-40347,2018,FALSE,10,34.80,1.29
S-40347,2018,FALSE,11,34.70,1.30
S-40347,2018,FALSE,12,34.70,1.30
S-40347,2019,FALSE,1,33.94,1.33
S-40347,2019,FALSE,2,34.76,1.29
S-40347,2019,FALSE,3,35.32,1.27
S-40347,2019,FALSE,4,35.37,1.27
S-40347,2019,FALSE,5,35.37,1.27
S-40347,2019,FALSE,6,35.32,1.27
S-40347,2019,FALSE,7,35.52,1.27
S-40347,2019,FALSE,8,35.75,1.26
S-40347,2019,FALSE,9,35.74,1.26
S-40347,2019,FALSE,10,34.83,1.29
S-41328,2017,FALSE,10,28.06,1.43
S-41328,2017,FALSE,11,28.78,1.39
S-41328,2017,FALSE,12,29.17,1.37
S-41328,2018,FALSE,1,30.09,1.33
S-41328,2018,FALSE,2,28.17,1.42
S-41328,2018,FALSE,3,30.05,1.33
S-41328,2018,FALSE,4,29.49,1.36
S-41328,2018,FALSE,5,29.73,1.35
S-41328,2018,FALSE,6,29.81,1.34
S-41328,2018,FALSE,7,30.44,1.31
S-41328,2018,FALSE,8,30.61,1.31
S-41328,2018,FALSE,9,30.53,1.31
S-41328,2018,FALSE,10,28.11,1.42
S-41328,2018,FALSE,11,27.45,1.46
S-41328,2018,FALSE,12,28.23,1.42
S-41328,2019,FALSE,1,28.90,1.38
S-41328,2019,FALSE,2,29.55,1.35
S-41328,2019,FALSE,3,29.22,1.37
S-41328,2019,FALSE,4,29.86,1.34
S-41328,2019,FALSE,5,29.61,1.35
S-41328,2019,FALSE,6,30.54,1.31
S-41328,2019,FALSE,7,31.01,1.29
S-41328,2019,FALSE,8,31.21,1.28
S-41328,2019,FALSE,9,30.16,1.33
S-41328,2019,FALSE,10,28.27,1.42
S-41329,2017,FALSE,10,26.80,1.27
S-41329,2017,FALSE,11,25.28,1.34
S-41329,2017,FALSE,12,26.80,1.27
S-41329,2018,FALSE,1,27.08,1.26
S-41329,2018,FALSE,2,32.16,1.06
S-41329,2018,FALSE,3,27.19,1.25
S-41329,2018,FALSE,4,24.51,1.39
S-41329,2018,FALSE,5,25.61,1.33
S-41329,2018,FALSE,6,27.35,1.24
S-41329,2018,FALSE,7,27.44,1.24
S-41329,2018,FALSE,8,27.31,1.24
S-41329,2018,FALSE,9,26.88,1.27
S-41329,2018,FALSE,10,24.89,1.37
S-41329,2018,FALSE,11,24.47,1.39
S-41329,2018,FALSE,12,26.16,1.30
S-41329,2019,FALSE,1,26.59,1.28
S-41329,2019,FALSE,2,26.66,1.28
S-41329,2019,FALSE,3,26.63,1.28
S-41329,2019,FALSE,4,26.57,1.28
S-41329,2019,FALSE,5,26.77,1.27
S-41329,2019,FALSE,6,27.79,1.22
S-41329,2019,FALSE,7,27.69,1.23
S-41329,2019,FALSE,8,28.98,1.17
S-41329,2019,FALSE,9,28.07,1.21
S-41329,2019,FALSE,10,25.47,1.34
S-41451,2017,FALSE,10,20.16,1.82
S-41451,2017,FALSE,11,19.20,1.91
S-41451,2017,FALSE,12,19.60,1.87
S-41451,2018,FALSE,1,23.57,1.56
S-41451,2018,FALSE,2,21.43,1.71
S-41451,2018,FALSE,3,21.99,1.67
S-41451,2018,FALSE,4,19.54,1.88
S-41451,2018,FALSE,5,21.10,1.74
S-41451,2018,FALSE,6,21.80,1.68
S-41451,2018,FALSE,7,23.88,1.54
S-41451,2018,FALSE,8,24.33,1.51
S-41451,2018,FALSE,9,22.88,1.60
S-41451,2018,FALSE,10,21.62,1.70
S-41451,2018,FALSE,11,21.41,1.71
S-41451,2018,FALSE,12,19.34,1.90
S-41451,2019,FALSE,1,23.37,1.57
S-41451,2019,FALSE,2,21.72,1.69
S-41451,2019,FALSE,3,22.40,1.64
S-41451,2019,FALSE,4,22.74,1.61
S-41451,2019,FALSE,5,23.17,1.58
S-41451,2019,FALSE,6,23.37,1.57
S-41451,2019,FALSE,7,23.26,1.58
S-41451,2019,FALSE,8,24.46,1.50
S-41451,2019,FALSE,9,24.15,1.52
S-41451,2019,FALSE,10,21.41,1.71
S-41474,2017,FALSE,10,54.80,1.22
S-41474,2017,FALSE,11,54.68,1.23
S-41474,2017,FALSE,12,54.17,1.24
S-41474,2018,FALSE,1,57.43,1.17
S-41474,2018,FALSE,2,53.41,1.25
S-41474,2018,FALSE,3,53.03,1.26
S-41474,2018,FALSE,4,55.93,1.20
S-41474,2018,FALSE,5,56.98,1.18
S-41474,2018,FALSE,6,57.65,1.16
S-41474,2018,FALSE,7,58.86,1.14
S-41474,2018,FALSE,8,58.00,1.16
S-41474,2018,FALSE,9,58.16,1.15
S-41474,2018,FALSE,10,59.00,1.14
S-41474,2018,FALSE,11,57.45,1.17
S-41474,2018,FALSE,12,56.31,1.19
S-41474,2019,FALSE,1,54.92,1.22
S-41474,2019,FALSE,2,57.53,1.16
S-41474,2019,FALSE,3,57.35,1.17
S-41474,2019,FALSE,4,56.97,1.18
S-41474,2019,FALSE,5,58.10,1.15
S-41474,2019,FALSE,6,57.36,1.17
S-41474,2019,FALSE,7,58.13,1.15
S-41474,2019,FALSE,8,58.02,1.15
S-41474,2019,FALSE,9,55.81,1.20
S-41474,2019,FALSE,10,55.84,1.20
S-41475,2017,FALSE,10,43.16,1.55
S-41475,2017,FALSE,11,43.12,1.55
S-41475,2017,FALSE,12,42.13,1.59
S-41475,2018,FALSE,1,49.66,1.35
S-41475,2018,FALSE,2,53.64,1.25
S-41475,2018,FALSE,3,49.07,1.37
S-41475,2018,FALSE,4,45.19,1.48
S-41475,2018,FALSE,5,43.94,1.52
S-41475,2018,FALSE,6,45.36,1.48
S-41475,2018,FALSE,7,49.26,1.36
S-41475,2018,FALSE,8,45.35,1.48
S-41475,2018,FALSE,9,44.97,1.49
S-41475,2018,FALSE,10,48.28,1.39
S-41475,2018,FALSE,11,48.62,1.38
S-41475,2018,FALSE,12,48.12,1.39
S-41475,2019,FALSE,1,50.15,1.34
S-41475,2019,FALSE,2,48.76,1.37
S-41475,2019,FALSE,3,51.69,1.30
S-41475,2019,FALSE,4,50.72,1.32
S-41475,2019,FALSE,5,50.15,1.34
S-41475,2019,FALSE,6,50.19,1.33
S-41475,2019,FALSE,7,49.98,1.34
S-41475,2019,FALSE,8,52.98,1.26
S-41475,2019,FALSE,9,49.95,1.34
S-41475,2019,FALSE,10,47.13,1.42
S-41477,2017,FALSE,10,41.36,1.55
S-41477,2017,FALSE,11,43.92,1.46
S-41477,2017,FALSE,12,43.68,1.47
S-41477,2018,FALSE,1,46.69,1.37
S-41477,2018,FALSE,2,49.20,1.30
S-41477,2018,FALSE,3,44.33,1.44
S-41477,2018,FALSE,4,42.20,1.52
S-41477,2018,FALSE,5,45.37,1.41
S-41477,2018,FALSE,6,48.21,1.33
S-41477,2018,FALSE,7,45.44,1.41
S-41477,2018,FALSE,8,44.88,1.43
S-41477,2018,FALSE,9,45.72,1.40
S-41477,2018,FALSE,10,44.24,1.45
S-41477,2018,FALSE,11,46.98,1.36
S-41477,2018,FALSE,12,46.68,1.37
S-41477,2019,FALSE,1,47.21,1.36
S-41477,2019,FALSE,2,49.17,1.30
S-41477,2019,FALSE,3,48.25,1.33
S-41477,2019,FALSE,4,47.68,1.34
S-41477,2019,FALSE,5,47.07,1.36
S-41477,2019,FALSE,6,48.12,1.33
S-41477,2019,FALSE,7,46.72,1.37
S-41477,2019,FALSE,8,45.84,1.40
S-41477,2019,FALSE,9,46.67,1.37
S-41477,2019,FALSE,10,46.12,1.39
S-41478,2017,FALSE,10,52.81,1.25
S-41478,2017,FALSE,11,53.28,1.24
S-41478,2017,FALSE,12,53.54,1.23
S-41478,2018,FALSE,1,55.35,1.19
S-41478,2018,FALSE,2,49.73,1.33
S-41478,2018,FALSE,3,57.33,1.15
S-41478,2018,FALSE,4,50.98,1.29
S-41478,2018,FALSE,5,54.13,1.22
S-41478,2018,FALSE,6,55.44,1.19
S-41478,2018,FALSE,7,53.85,1.23
S-41478,2018,FALSE,8,53.62,1.23
S-41478,2018,FALSE,9,53.43,1.24
S-41478,2018,FALSE,10,54.14,1.22
S-41478,2018,FALSE,11,54.85,1.20
S-41478,2018,FALSE,12,52.86,1.25
S-41478,2019,FALSE,1,53.55,1.23
S-41478,2019,FALSE,2,56.34,1.17
S-41478,2019,FALSE,3,55.84,1.18
S-41478,2019,FALSE,4,54.82,1.20
S-41478,2019,FALSE,5,55.94,1.18
S-41478,2019,FALSE,6,54.44,1.21
S-41478,2019,FALSE,7,54.11,1.22
S-41478,2019,FALSE,8,53.95,1.22
S-41478,2019,FALSE,9,52.55,1.26
S-41478,2019,FALSE,10,52.62,1.25
S-41486,2018,FALSE,12,27.39,1.39
S-41486,2019,FALSE,1,27.03,1.41
S-41486,2019,FALSE,2,27.75,1.37
S-41486,2019,FALSE,3,27.39,1.39
S-41486,2019,FALSE,4,27.46,1.38
S-41486,2019,FALSE,5,27.73,1.37
S-41486,2019,FALSE,6,28.10,1.35
S-41486,2019,FALSE,7,27.42,1.39
S-41486,2019,FALSE,8,28.85,1.32
S-41486,2019,FALSE,9,28.50,1.33
S-41486,2019,FALSE,10,26.95,1.41
S-41488,2018,FALSE,12,27.49,1.38
S-41488,2019,FALSE,1,27.82,1.37
S-41488,2019,FALSE,2,27.23,1.40
S-41488,2019,FALSE,3,26.90,1.41
S-41488,2019,FALSE,4,25.94,1.47
S-41488,2019,FALSE,5,27.32,1.39
S-41488,2019,FALSE,6,26.94,1.41
S-41488,2019,FALSE,7,25.80,1.47
S-41488,2019,FALSE,8,28.68,1.32
S-41488,2019,FALSE,9,27.72,1.37
S-41488,2019,FALSE,10,26.56,1.43
S-41502,2017,FALSE,10,22.59,1.51
S-41502,2017,FALSE,11,21.66,1.58
S-41502,2017,FALSE,12,22.42,1.52
S-41502,2018,FALSE,1,23.20,1.47
S-41502,2018,FALSE,2,17.46,1.96
S-41502,2018,FALSE,3,20.63,1.66
S-41502,2018,FALSE,4,21.83,1.56
S-41502,2018,FALSE,5,22.25,1.53
S-41502,2018,FALSE,6,22.99,1.49
S-41502,2018,FALSE,7,23.02,1.48
S-41502,2018,FALSE,8,22.77,1.50
S-41502,2018,FALSE,9,22.95,1.49
S-41502,2018,FALSE,10,22.51,1.52
S-41502,2018,FALSE,11,22.55,1.51
S-41502,2018,FALSE,12,22.32,1.53
S-41502,2019,FALSE,1,22.64,1.51
S-41502,2019,FALSE,2,23.21,1.47
S-41502,2019,FALSE,3,22.27,1.53
S-41502,2019,FALSE,4,22.78,1.50
S-41502,2019,FALSE,5,22.79,1.50
S-41502,2019,FALSE,6,23.02,1.48
S-41502,2019,FALSE,7,24.74,1.38
S-41502,2019,FALSE,8,24.56,1.39
S-41502,2019,FALSE,9,23.70,1.44
S-41502,2019,FALSE,10,22.67,1.51
S-39353,2017,FALSE,0,58.21,1.24
S-39353,2018,FALSE,0,58.60,1.23
S-39353,2019,FALSE,0,60.30,1.20
S-39354,2017,FALSE,0,59.38,1.18
S-39354,2018,FALSE,0,60.06,1.17
S-39354,2019,FALSE,0,59.52,1.18
S-39360,2017,FALSE,0,56.54,1.17
S-39360,2018,FALSE,0,54.80,1.20
S-39360,2019,FALSE,0,55.40,1.19
S-39372,2017,FALSE,0,45.47,1.26
S-39372,2018,FALSE,0,43.83,1.30
S-39372,2019,FALSE,0,45.00,1.27
S-39373,2017,FALSE,0,23.63,1.48
S-39373,2018,FALSE,0,24.34,1.44
S-39373,2019,FALSE,0,25.37,1.38
S-39373,2017,FALSE,0,27.67,1.42
S-39373,2018,FALSE,0,28.84,1.36
S-39373,2019,FALSE,0,29.61,1.32
S-39375,2017,FALSE,0,24.55,1.38
S-39375,2018,FALSE,0,24.89,1.36
S-39375,2019,FALSE,0,25.65,1.32
S-39376,2017,FALSE,0,41.00,1.18
S-39376,2018,FALSE,0,39.66,1.22
S-39376,2019,FALSE,0,39.59,1.22
S-39380,2017,FALSE,0,57.53,1.27
S-39380,2018,FALSE,0,58.42,1.25
S-39380,2019,FALSE,0,58.20,1.25
S-39384,2017,FALSE,0,54.73,1.19
S-39384,2018,FALSE,0,54.06,1.20
S-39384,2019,FALSE,0,54.32,1.20
S-39385,2017,FALSE,0,59.56,1.32
S-39385,2018,FALSE,0,61.48,1.28
S-39385,2019,FALSE,0,61.51,1.28
S-39386,2017,FALSE,0,47.61,1.50
S-39386,2018,FALSE,0,49.42,1.44
S-39386,2019,FALSE,0,50.26,1.42
S-39387,2017,FALSE,0,67.77,1.16
S-39387,2018,FALSE,0,68.92,1.14
S-39387,2019,FALSE,0,68.24,1.16
S-39392,2017,FALSE,0,55.66,1.24
S-39392,2018,FALSE,0,55.52,1.23
S-39392,2019,FALSE,0,54.36,1.22
S-39397,2017,FALSE,0,49.64,1.25
S-39397,2018,FALSE,0,50.97,1.22
S-39397,2019,FALSE,0,51.45,1.21
S-39781,2017,FALSE,0,26.83,1.58
S-39781,2018,FALSE,0,27.77,1.53
S-39781,2019,FALSE,0,28.27,1.50
S-39782,2017,FALSE,0,21.73,1.80
S-39782,2018,FALSE,0,22.10,1.77
S-39782,2019,FALSE,0,22.83,1.71
S-39785,2017,FALSE,0,30.88,1.56
S-39785,2018,FALSE,0,32.34,1.49
S-39785,2019,FALSE,0,33.21,1.45
S-39787,2017,FALSE,0,56.22,1.25
S-39787,2018,FALSE,0,56.04,1.25
S-39787,2019,FALSE,0,57.37,1.23
S-39806,2017,FALSE,0,21.71,1.85
S-39806,2018,FALSE,0,20.90,1.92
S-39806,2019,FALSE,0,21.73,1.85
S-39813,2017,FALSE,0,31.79,1.36
S-39813,2018,FALSE,0,31.68,1.36
S-39813,2019,FALSE,0,31.82,1.36
S-39814,2017,FALSE,0,14.97,2.00
S-39814,2018,FALSE,0,15.35,1.95
S-39814,2019,FALSE,0,15.94,1.88
S-39815,2017,FALSE,0,24.27,1.44
S-39815,2018,FALSE,0,24.81,1.41
S-39815,2019,FALSE,0,26.23,1.33
S-39819,2017,FALSE,0,51.12,1.37
S-39819,2018,FALSE,0,50.19,1.39
S-39819,2019,FALSE,0,52.84,1.32
S-39839,2017,FALSE,0,31.76,1.37
S-39839,2018,FALSE,0,32.16,1.35
S-39839,2019,FALSE,0,32.25,1.35
S-39844,2017,FALSE,0,43.56,1.28
S-39844,2018,FALSE,0,35.52,1.57
S-39844,2019,FALSE,0,34.99,1.59
S-39852,2017,FALSE,0,21.53,1.68
S-39852,2018,FALSE,0,20.39,1.77
S-39852,2019,FALSE,0,25.00,1.45
S-39859,2017,FALSE,0,23.34,1.55
S-39859,2018,FALSE,0,22.97,1.58
S-39859,2019,FALSE,0,23.79,1.52
S-39862,2017,FALSE,0,40.52,1.28
S-39862,2018,FALSE,0,39.87,1.30
S-39862,2019,FALSE,0,40.92,1.27
S-39863,2017,FALSE,0,52.07,1.25
S-39863,2018,FALSE,0,53.46,1.22
S-39863,2019,FALSE,0,55.71,1.17
S-39864,2017,FALSE,0,24.10,1.82
S-39864,2018,FALSE,0,26.50,1.65
S-39864,2019,FALSE,0,28.52,1.54
S-39871,2017,FALSE,0,42.05,1.24
S-39871,2018,FALSE,0,41.24,1.27
S-39871,2019,FALSE,0,42.38,1.23
S-39878,2017,FALSE,0,50.12,1.28
S-39878,2018,FALSE,0,49.22,1.31
S-39878,2019,FALSE,0,48.88,1.32
S-39888,2017,FALSE,0,21.52,1.68
S-39888,2018,FALSE,0,21.78,1.66
S-39888,2019,FALSE,0,22.56,1.60
S-39889,2017,FALSE,0,29.80,1.52
S-39889,2018,FALSE,0,30.20,1.49
S-39889,2019,FALSE,0,29.49,1.53
S-39890,2017,FALSE,0,30.83,1.57
S-39890,2018,FALSE,0,31.33,1.54
S-39890,2019,FALSE,0,33.23,1.45
S-39896,2017,FALSE,0,35.95,1.44
S-39896,2018,FALSE,0,36.13,1.43
S-39896,2019,FALSE,0,36.72,1.41
S-39897,2017,FALSE,0,35.96,1.34
S-39897,2018,FALSE,0,37.32,1.29
S-39897,2019,FALSE,0,38.64,1.25
S-39901,2017,FALSE,0,24.60,1.43
S-39901,2018,FALSE,0,24.87,1.41
S-39901,2019,FALSE,0,25.91,1.36
S-39905,2017,FALSE,0,24.55,1.42
S-39905,2018,FALSE,0,24.76,1.41
S-39905,2019,FALSE,0,22.95,1.52
S-39906,2017,FALSE,0,20.25,1.60
S-39906,2018,FALSE,0,19.70,1.65
S-39906,2019,FALSE,0,20.17,1.61
S-39914,2017,FALSE,0,20.09,1.51
